Element Number	Element Type	Nodes	
135	Tet4	16	34	185	46	
136	Tet4	169	171	185	179	
137	Tet4	34	64	185	46	
138	Tet4	169	179	185	182	
139	Tet4	34	169	185	182	
140	Tet4	16	169	171	185	
141	Tet4	15	171	185	16	
142	Tet4	15	16	185	46	
143	Tet4	15	171	28	185	
144	Tet4	15	185	28	46	
145	Tet4	171	185	179	181	
146	Tet4	28	185	171	181	
147	Tet4	116	139	186	144	
148	Tet4	116	144	186	138	
149	Tet4	115	116	186	138	
150	Tet4	157	187	162	158	
151	Tet4	158	162	161	187	
152	Tet4	147	188	149	165	
153	Tet4	147	149	188	150	
154	Tet4	147	188	164	150	
155	Tet4	148	149	188	165	
156	Tet4	120	189	146	121	
157	Tet4	120	146	189	145	
158	Tet4	120	145	189	140	
159	Tet4	140	154	145	189	
160	Tet4	141	158	153	190	
161	Tet4	131	190	158	141	
162	Tet4	132	159	191	133	
163	Tet4	132	191	159	142	
164	Tet4	122	192	164	123	
165	Tet4	121	164	122	192	
166	Tet4	121	146	164	192	
167	Tet4	121	146	192	189	
168	Tet4	96	193	119	110	
169	Tet4	96	119	193	111	
170	Tet4	97	194	120	121	
171	Tet4	97	120	194	117	
172	Tet4	97	98	194	121	
173	Tet4	120	121	194	189	
174	Tet4	121	194	189	192	
175	Tet4	98	122	194	121	
176	Tet4	121	122	194	192	
177	Tet4	86	195	118	108	
178	Tet4	85	118	195	109	
179	Tet4	63	88	196	71	
180	Tet4	63	88	96	196	
181	Tet4	63	96	87	196	
182	Tet4	74	97	98	197	
183	Tet4	97	98	197	194	
184	Tet4	73	80	97	197	
185	Tet4	73	97	74	197	
186	Tet4	33	198	40	63	
187	Tet4	33	198	63	62	
188	Tet4	40	63	198	71	
189	Tet4	63	198	71	196	
190	Tet4	32	198	33	62	
191	Tet4	32	61	198	62	
192	Tet4	6	199	175	173	
193	Tet4	5	6	39	199	
194	Tet4	5	175	6	199	
195	Tet4	6	30	39	199	
196	Tet4	5	39	29	199	
197	Tet4	5	29	175	199	
198	Tet4	6	7	30	199	
199	Tet4	6	7	199	173	
200	Tet4	172	200	174	173	
201	Tet4	8	174	200	173	
202	Tet4	8	200	32	31	
203	Tet4	7	173	200	199	
204	Tet4	7	30	200	31	
205	Tet4	7	200	30	199	
206	Tet4	7	200	8	31	
207	Tet4	7	8	200	173	
208	Tet4	10	201	174	176	
209	Tet4	172	174	201	176	
210	Tet4	33	201	40	198	
211	Tet4	10	40	33	201	
212	Tet4	10	11	40	201	
213	Tet4	10	11	201	176	
214	Tet4	172	201	174	200	
215	Tet4	32	201	33	198	
216	Tet4	32	201	198	200	
217	Tet4	32	174	201	200	
218	Tet4	9	33	32	201	
219	Tet4	9	201	32	174	
220	Tet4	1	202	43	25	
221	Tet4	1	172	177	202	
222	Tet4	1	172	202	176	
223	Tet4	172	202	176	201	
224	Tet4	1	202	177	2	
225	Tet4	1	43	202	2	
226	Tet4	1	202	12	176	
227	Tet4	1	12	202	25	
228	Tet4	47	176	202	201	
229	Tet4	12	202	47	176	
230	Tet4	12	47	202	25	
231	Tet4	4	175	203	177	
232	Tet4	27	177	203	202	
233	Tet4	172	203	175	177	
234	Tet4	172	203	177	202	
235	Tet4	4	29	203	175	
236	Tet4	4	203	29	45	
237	Tet4	3	177	4	203	
238	Tet4	3	4	45	203	
239	Tet4	3	27	177	203	
240	Tet4	3	45	27	203	
241	Tet4	45	53	204	58	
242	Tet4	29	45	204	58	
243	Tet4	29	204	45	203	
244	Tet4	27	53	204	45	
245	Tet4	27	45	204	203	
246	Tet4	25	49	50	205	
247	Tet4	47	71	205	50	
248	Tet4	47	205	201	202	
249	Tet4	25	50	47	205	
250	Tet4	25	205	47	202	
251	Tet4	25	43	49	205	
252	Tet4	25	43	205	202	
253	Tet4	40	205	47	71	
254	Tet4	40	205	71	198	
255	Tet4	40	205	198	201	
256	Tet4	40	47	205	201	
257	Tet4	30	59	60	206	
258	Tet4	30	206	199	200	
259	Tet4	30	59	206	31	
260	Tet4	30	31	206	200	
261	Tet4	32	198	206	200	
262	Tet4	31	61	59	206	
263	Tet4	31	32	61	206	
264	Tet4	31	32	206	200	
265	Tet4	61	87	85	207	
266	Tet4	63	87	207	196	
267	Tet4	63	196	207	198	
268	Tet4	61	87	207	62	
269	Tet4	61	62	207	198	
270	Tet4	62	63	87	207	
271	Tet4	62	63	207	198	
272	Tet4	88	99	111	208	
273	Tet4	75	99	88	208	
274	Tet4	98	194	208	197	
275	Tet4	88	208	96	196	
276	Tet4	75	98	99	208	
277	Tet4	74	208	98	75	
278	Tet4	74	98	208	197	
279	Tet4	54	80	73	209	
280	Tet4	73	209	80	197	
281	Tet4	53	209	80	54	
282	Tet4	53	209	79	80	
283	Tet4	79	84	104	210	
284	Tet4	79	104	105	210	
285	Tet4	80	210	197	209	
286	Tet4	79	210	80	209	
287	Tet4	87	196	211	207	
288	Tet4	85	211	109	195	
289	Tet4	85	211	195	207	
290	Tet4	96	110	211	193	
291	Tet4	87	211	110	109	
292	Tet4	85	211	87	109	
293	Tet4	85	87	211	207	
294	Tet4	87	211	96	110	
295	Tet4	87	96	211	196	
296	Tet4	50	74	75	212	
297	Tet4	73	74	212	197	
298	Tet4	73	197	212	209	
299	Tet4	49	212	74	50	
300	Tet4	50	212	71	205	
301	Tet4	49	212	50	205	
302	Tet4	50	75	71	212	
303	Tet4	74	212	197	208	
304	Tet4	74	75	212	208	
305	Tet4	49	74	212	73	
306	Tet4	71	212	196	198	
307	Tet4	71	212	198	205	
308	Tet4	71	88	212	75	
309	Tet4	71	212	88	196	
310	Tet4	88	196	212	208	
311	Tet4	75	88	212	208	
312	Tet4	110	193	213	211	
313	Tet4	109	213	195	211	
314	Tet4	109	132	118	213	
315	Tet4	109	110	132	213	
316	Tet4	109	110	213	211	
317	Tet4	83	104	84	214	
318	Tet4	84	214	104	210	
319	Tet4	83	86	108	214	
320	Tet4	86	108	214	195	
321	Tet4	83	108	104	214	
322	Tet4	105	215	128	117	
323	Tet4	120	215	140	189	
324	Tet4	120	215	189	194	
325	Tet4	117	128	140	215	
326	Tet4	117	140	120	215	
327	Tet4	117	215	120	194	
328	Tet4	119	143	216	134	
329	Tet4	111	134	119	216	
330	Tet4	111	216	119	193	
331	Tet4	111	134	216	123	
332	Tet4	134	217	143	216	
333	Tet4	143	217	147	165	
334	Tet4	147	165	217	188	
335	Tet4	147	217	164	188	
336	Tet4	134	147	143	217	
337	Tet4	123	147	134	217	
338	Tet4	165	188	218	217	
339	Tet4	133	160	159	218	
340	Tet4	133	218	159	191	
341	Tet4	133	143	160	218	
342	Tet4	143	160	218	165	
343	Tet4	143	165	218	217	
344	Tet4	159	219	191	218	
345	Tet4	157	158	219	187	
346	Tet4	158	219	187	190	
347	Tet4	142	159	157	219	
348	Tet4	142	159	219	191	
349	Tet4	131	219	157	158	
350	Tet4	131	219	158	190	
351	Tet4	131	157	219	142	
352	Tet4	108	220	131	141	
353	Tet4	131	141	220	190	
354	Tet4	108	118	131	220	
355	Tet4	108	118	220	195	
356	Tet4	118	220	195	213	
357	Tet4	145	221	152	151	
358	Tet4	145	155	152	221	
359	Tet4	145	154	155	221	
360	Tet4	144	222	160	148	
361	Tet4	148	222	160	165	
362	Tet4	148	222	165	188	
363	Tet4	165	188	222	218	
364	Tet4	160	165	222	218	
365	Tet4	125	126	223	150	
366	Tet4	126	223	150	151	
367	Tet4	125	223	149	150	
368	Tet4	149	150	223	188	
369	Tet4	146	164	224	150	
370	Tet4	150	164	224	188	
371	Tet4	150	188	224	223	
372	Tet4	146	150	224	151	
373	Tet4	146	224	164	192	
374	Tet4	151	224	221	223	
375	Tet4	150	224	151	223	
376	Tet4	146	189	224	192	
377	Tet4	145	224	146	189	
378	Tet4	145	224	189	221	
379	Tet4	145	146	224	151	
380	Tet4	145	151	224	221	
381	Tet4	136	137	225	162	
382	Tet4	136	225	161	162	
383	Tet4	161	162	225	187	
384	Tet4	162	187	226	225	
385	Tet4	157	226	187	219	
386	Tet4	157	162	226	163	
387	Tet4	157	226	162	187	
388	Tet4	137	226	162	163	
389	Tet4	137	162	226	225	
390	Tet4	153	154	227	156	
391	Tet4	158	187	227	190	
392	Tet4	153	158	227	190	
393	Tet4	154	155	227	156	
394	Tet4	154	227	155	221	
395	Tet4	153	227	158	156	
396	Tet4	113	114	228	136	
397	Tet4	114	228	137	115	
398	Tet4	114	137	228	136	
399	Tet4	136	137	228	225	
400	Tet4	115	228	137	138	
401	Tet4	115	228	138	186	
402	Tet4	124	229	139	148	
403	Tet4	124	149	229	148	
404	Tet4	124	139	229	183	
405	Tet4	124	229	125	183	
406	Tet4	139	144	229	186	
407	Tet4	144	229	186	222	
408	Tet4	139	229	144	148	
409	Tet4	144	148	229	222	
410	Tet4	148	149	229	188	
411	Tet4	148	188	229	222	
412	Tet4	188	229	222	223	
413	Tet4	149	229	188	223	
414	Tet4	124	229	149	125	
415	Tet4	125	229	149	223	
416	Tet4	179	230	181	185	
417	Tet4	28	230	55	56	
418	Tet4	44	230	52	55	
419	Tet4	46	64	230	56	
420	Tet4	46	230	64	185	
421	Tet4	28	181	230	185	
422	Tet4	28	46	230	56	
423	Tet4	28	230	46	185	
424	Tet4	28	230	44	55	
425	Tet4	28	44	230	181	
426	Tet4	41	66	231	65	
427	Tet4	179	185	231	230	
428	Tet4	179	182	231	185	
429	Tet4	64	231	185	230	
430	Tet4	35	66	231	41	
431	Tet4	35	41	231	182	
432	Tet4	34	231	64	65	
433	Tet4	34	64	231	185	
434	Tet4	34	231	41	182	
435	Tet4	34	231	182	185	
436	Tet4	34	41	231	65	
437	Tet4	38	70	232	69	
438	Tet4	69	70	232	178	
439	Tet4	38	180	232	184	
440	Tet4	70	72	232	178	
441	Tet4	38	70	42	232	
442	Tet4	38	232	42	184	
443	Tet4	42	232	70	72	
444	Tet4	37	38	232	69	
445	Tet4	37	232	38	180	
446	Tet4	42	232	72	48	
447	Tet4	42	232	48	184	
448	Tet4	82	89	233	107	
449	Tet4	82	233	106	107	
450	Tet4	81	233	106	82	
451	Tet4	89	112	233	107	
452	Tet4	93	234	116	94	
453	Tet4	93	116	234	115	
454	Tet4	77	235	101	102	
455	Tet4	76	235	101	77	
456	Tet4	76	101	235	100	
457	Tet4	100	101	235	183	
458	Tet4	116	139	236	186	
459	Tet4	115	116	236	186	
460	Tet4	115	236	116	234	
461	Tet4	100	116	139	236	
462	Tet4	100	236	139	183	
463	Tet4	115	186	236	228	
464	Tet4	26	52	237	51	
465	Tet4	26	237	48	51	
466	Tet4	26	48	237	181	
467	Tet4	48	237	181	184	
468	Tet4	48	237	184	232	
469	Tet4	48	237	72	51	
470	Tet4	48	72	237	232	
471	Tet4	26	237	44	181	
472	Tet4	44	181	237	230	
473	Tet4	26	237	52	44	
474	Tet4	44	237	52	230	
475	Tet4	36	68	238	67	
476	Tet4	35	36	238	67	
477	Tet4	179	182	238	231	
478	Tet4	35	238	182	231	
479	Tet4	35	238	66	67	
480	Tet4	35	66	238	231	
481	Tet4	37	180	238	232	
482	Tet4	35	238	36	180	
483	Tet4	36	37	238	68	
484	Tet4	36	238	37	180	
485	Tet4	179	180	238	182	
486	Tet4	35	238	180	182	
487	Tet4	37	238	68	69	
488	Tet4	37	238	69	232	
489	Tet4	51	72	239	237	
490	Tet4	51	72	76	239	
491	Tet4	51	76	77	239	
492	Tet4	76	77	239	235	
493	Tet4	51	77	52	239	
494	Tet4	51	239	52	237	
495	Tet4	72	178	239	232	
496	Tet4	72	232	239	237	
497	Tet4	72	76	239	95	
498	Tet4	72	95	239	178	
499	Tet4	68	93	240	92	
500	Tet4	68	240	69	238	
501	Tet4	67	68	240	92	
502	Tet4	67	240	68	238	
503	Tet4	68	240	93	69	
504	Tet4	69	240	178	232	
505	Tet4	69	240	232	238	
506	Tet4	69	93	94	240	
507	Tet4	69	240	94	178	
508	Tet4	65	90	66	241	
509	Tet4	65	241	66	231	
510	Tet4	65	90	241	89	
511	Tet4	66	91	241	90	
512	Tet4	66	231	241	238	
513	Tet4	66	67	241	91	
514	Tet4	66	241	67	238	
515	Tet4	67	238	241	240	
516	Tet4	67	92	241	91	
517	Tet4	67	241	92	240	
518	Tet4	77	235	242	239	
519	Tet4	55	81	242	78	
520	Tet4	52	242	77	78	
521	Tet4	52	77	242	239	
522	Tet4	52	55	242	78	
523	Tet4	52	242	55	230	
524	Tet4	52	242	230	237	
525	Tet4	52	242	237	239	
526	Tet4	78	243	102	103	
527	Tet4	81	106	243	103	
528	Tet4	81	243	106	233	
529	Tet4	77	235	243	242	
530	Tet4	77	243	78	242	
531	Tet4	78	81	243	103	
532	Tet4	77	78	243	102	
533	Tet4	77	102	243	235	
534	Tet4	56	244	64	230	
535	Tet4	89	244	233	241	
536	Tet4	64	230	244	231	
537	Tet4	56	82	64	244	
538	Tet4	64	244	82	89	
539	Tet4	82	89	244	233	
540	Tet4	64	65	244	89	
541	Tet4	65	244	89	241	
542	Tet4	64	244	65	231	
543	Tet4	65	231	244	241	
544	Tet4	55	244	56	230	
545	Tet4	55	244	230	242	
546	Tet4	56	81	82	244	
547	Tet4	55	244	81	56	
548	Tet4	55	81	244	242	
549	Tet4	107	129	130	245	
550	Tet4	107	130	112	245	
551	Tet4	107	245	112	233	
552	Tet4	106	245	129	107	
553	Tet4	106	245	107	233	
554	Tet4	112	246	233	245	
555	Tet4	90	112	113	246	
556	Tet4	90	113	91	246	
557	Tet4	90	246	91	241	
558	Tet4	91	113	114	246	
559	Tet4	113	114	246	228	
560	Tet4	89	112	90	246	
561	Tet4	89	112	246	233	
562	Tet4	114	228	247	246	
563	Tet4	92	247	114	115	
564	Tet4	114	115	247	228	
565	Tet4	115	234	247	236	
566	Tet4	115	247	228	236	
567	Tet4	92	93	247	115	
568	Tet4	93	247	115	234	
569	Tet4	92	247	240	241	
570	Tet4	91	247	92	241	
571	Tet4	91	247	241	246	
572	Tet4	91	114	92	247	
573	Tet4	91	114	247	246	
574	Tet4	93	247	234	240	
575	Tet4	92	247	93	240	
576	Tet4	140	248	189	215	
577	Tet4	189	190	248	227	
578	Tet4	140	248	154	189	
579	Tet4	154	189	248	227	
580	Tet4	153	248	190	227	
581	Tet4	128	248	154	140	
582	Tet4	128	248	140	215	
583	Tet4	141	153	248	190	
584	Tet4	128	153	154	248	
585	Tet4	153	154	248	227	
586	Tet4	128	141	153	248	
587	Tet4	187	221	249	227	
588	Tet4	156	187	249	227	
589	Tet4	156	161	249	187	
590	Tet4	161	249	187	225	
591	Tet4	135	161	249	156	
592	Tet4	130	135	249	156	
593	Tet4	130	249	155	156	
594	Tet4	155	249	221	227	
595	Tet4	155	156	249	227	
596	Tet4	135	161	136	249	
597	Tet4	136	249	161	225	
598	Tet4	102	235	250	243	
599	Tet4	101	250	125	102	
600	Tet4	101	125	250	183	
601	Tet4	102	125	126	250	
602	Tet4	125	126	250	223	
603	Tet4	102	250	126	103	
604	Tet4	102	250	103	243	
605	Tet4	101	183	250	235	
606	Tet4	101	250	102	235	
607	Tet4	104	251	105	210	
608	Tet4	104	251	210	214	
609	Tet4	104	251	141	128	
610	Tet4	141	190	251	220	
611	Tet4	104	251	108	141	
612	Tet4	108	141	251	220	
613	Tet4	195	210	251	214	
614	Tet4	104	108	251	214	
615	Tet4	141	251	190	248	
616	Tet4	108	195	251	214	
617	Tet4	108	251	195	220	
618	Tet4	59	252	60	206	
619	Tet4	57	252	60	83	
620	Tet4	59	252	86	60	
621	Tet4	60	252	86	83	
622	Tet4	83	252	86	214	
623	Tet4	132	253	133	191	
624	Tet4	132	253	191	213	
625	Tet4	110	133	132	253	
626	Tet4	110	253	132	213	
627	Tet4	110	119	133	253	
628	Tet4	119	253	193	216	
629	Tet4	119	253	143	133	
630	Tet4	119	143	253	216	
631	Tet4	143	253	216	217	
632	Tet4	133	191	253	218	
633	Tet4	110	119	253	193	
634	Tet4	110	193	253	213	
635	Tet4	84	210	254	214	
636	Tet4	83	84	254	214	
637	Tet4	83	214	254	252	
638	Tet4	79	209	254	210	
639	Tet4	79	254	84	210	
640	Tet4	57	84	254	83	
641	Tet4	57	83	254	252	
642	Tet4	58	84	79	254	
643	Tet4	57	254	84	58	
644	Tet4	53	79	254	58	
645	Tet4	53	254	79	209	
646	Tet4	53	58	254	204	
647	Tet4	53	204	254	209	
648	Tet4	57	254	58	204	
649	Tet4	59	206	255	252	
650	Tet4	59	61	255	206	
651	Tet4	61	198	255	206	
652	Tet4	61	255	198	207	
653	Tet4	59	85	255	61	
654	Tet4	61	85	255	207	
655	Tet4	85	195	255	207	
656	Tet4	59	86	255	85	
657	Tet4	59	255	86	252	
658	Tet4	85	86	255	195	
659	Tet4	86	255	195	214	
660	Tet4	86	255	214	252	
661	Tet4	27	43	256	54	
662	Tet4	43	202	256	205	
663	Tet4	43	49	256	54	
664	Tet4	43	256	49	205	
665	Tet4	27	256	53	54	
666	Tet4	27	53	256	204	
667	Tet4	27	256	43	202	
668	Tet4	53	256	204	209	
669	Tet4	53	54	256	209	
670	Tet4	27	256	202	203	
671	Tet4	27	256	203	204	
672	Tet4	49	205	256	212	
673	Tet4	49	73	256	54	
674	Tet4	54	73	256	209	
675	Tet4	29	39	257	199	
676	Tet4	29	203	257	204	
677	Tet4	29	57	257	39	
678	Tet4	39	60	57	257	
679	Tet4	57	257	60	252	
680	Tet4	30	257	39	199	
681	Tet4	30	257	199	206	
682	Tet4	60	257	206	252	
683	Tet4	30	60	39	257	
684	Tet4	30	60	257	206	
685	Tet4	103	258	243	250	
686	Tet4	103	106	258	127	
687	Tet4	103	258	106	243	
688	Tet4	106	258	233	243	
689	Tet4	106	233	258	245	
690	Tet4	106	129	258	127	
691	Tet4	106	258	129	245	
692	Tet4	103	258	126	127	
693	Tet4	103	126	258	250	
694	Tet4	181	259	184	237	
695	Tet4	166	179	259	181	
696	Tet4	184	259	232	237	
697	Tet4	179	259	181	230	
698	Tet4	181	230	259	237	
699	Tet4	166	259	170	181	
700	Tet4	170	181	259	184	
701	Tet4	180	184	259	232	
702	Tet4	166	170	259	168	
703	Tet4	168	170	259	184	
704	Tet4	166	167	259	179	
705	Tet4	167	259	179	180	
706	Tet4	168	259	180	184	
707	Tet4	180	232	259	238	
708	Tet4	179	180	259	238	
709	Tet4	166	259	167	168	
710	Tet4	167	168	259	180	
711	Tet4	189	260	192	194	
712	Tet4	192	216	260	217	
713	Tet4	189	190	260	248	
714	Tet4	191	260	213	253	
715	Tet4	216	260	217	253	
716	Tet4	189	260	194	215	
717	Tet4	189	260	215	248	
718	Tet4	193	260	216	253	
719	Tet4	193	213	260	253	
720	Tet4	80	105	117	261	
721	Tet4	80	261	197	210	
722	Tet4	105	117	261	215	
723	Tet4	80	117	97	261	
724	Tet4	80	261	97	197	
725	Tet4	97	261	117	194	
726	Tet4	97	261	194	197	
727	Tet4	117	194	261	215	
728	Tet4	172	201	262	202	
729	Tet4	172	200	262	201	
730	Tet4	172	202	262	203	
731	Tet4	203	204	262	257	
732	Tet4	199	203	262	257	
733	Tet4	203	262	204	256	
734	Tet4	202	262	203	256	
735	Tet4	201	262	202	205	
736	Tet4	198	262	201	205	
737	Tet4	198	262	200	201	
738	Tet4	173	199	262	200	
739	Tet4	172	173	262	200	
740	Tet4	175	262	199	203	
741	Tet4	172	262	175	203	
742	Tet4	199	262	206	257	
743	Tet4	202	205	262	256	
744	Tet4	198	200	262	206	
745	Tet4	199	262	200	206	
746	Tet4	98	194	263	208	
747	Tet4	98	263	99	208	
748	Tet4	98	263	122	99	
749	Tet4	98	122	263	194	
750	Tet4	111	263	193	208	
751	Tet4	99	263	111	208	
752	Tet4	111	193	263	216	
753	Tet4	193	263	216	260	
754	Tet4	122	192	263	194	
755	Tet4	99	263	122	123	
756	Tet4	99	111	263	123	
757	Tet4	111	263	123	216	
758	Tet4	192	216	263	260	
759	Tet4	192	263	194	260	
760	Tet4	122	123	263	192	
761	Tet4	123	263	192	216	
762	Tet4	195	210	264	251	
763	Tet4	193	211	264	213	
764	Tet4	195	264	211	213	
765	Tet4	193	213	264	260	
766	Tet4	210	215	264	251	
767	Tet4	193	208	264	211	
768	Tet4	194	208	264	263	
769	Tet4	193	264	208	263	
770	Tet4	194	197	264	208	
771	Tet4	195	264	213	220	
772	Tet4	195	264	220	251	
773	Tet4	193	260	264	263	
774	Tet4	194	264	260	263	
775	Tet4	194	215	264	261	
776	Tet4	210	264	215	261	
777	Tet4	215	264	251	260	
778	Tet4	194	264	215	260	
779	Tet4	197	264	210	261	
780	Tet4	194	264	197	261	
781	Tet4	220	251	264	260	
782	Tet4	213	220	264	260	
783	Tet4	209	210	265	254	
784	Tet4	197	265	209	210	
785	Tet4	210	214	265	254	
786	Tet4	197	209	265	212	
787	Tet4	197	265	210	264	
788	Tet4	195	265	210	214	
789	Tet4	196	208	265	212	
790	Tet4	197	265	208	212	
791	Tet4	195	210	265	264	
792	Tet4	197	208	265	264	
793	Tet4	195	265	214	255	
794	Tet4	214	252	265	254	
795	Tet4	214	265	252	255	
796	Tet4	195	265	211	264	
797	Tet4	196	265	208	211	
798	Tet4	208	211	265	264	
799	Tet4	195	207	265	255	
800	Tet4	196	207	265	211	
801	Tet4	195	265	207	211	
802	Tet4	198	205	266	262	
803	Tet4	209	212	266	265	
804	Tet4	198	266	205	212	
805	Tet4	205	256	266	262	
806	Tet4	198	206	266	255	
807	Tet4	198	266	206	262	
808	Tet4	252	266	255	265	
809	Tet4	198	266	207	255	
810	Tet4	207	255	266	265	
811	Tet4	204	266	209	256	
812	Tet4	204	266	256	262	
813	Tet4	196	266	198	212	
814	Tet4	196	266	212	265	
815	Tet4	205	212	266	256	
816	Tet4	209	266	212	256	
817	Tet4	206	252	266	255	
818	Tet4	196	198	266	207	
819	Tet4	196	207	266	265	
820	Tet4	204	266	252	254	
821	Tet4	204	209	266	254	
822	Tet4	252	254	266	265	
823	Tet4	209	266	254	265	
824	Tet4	204	252	266	257	
825	Tet4	206	266	252	257	
826	Tet4	204	257	266	262	
827	Tet4	206	266	257	262	
828	Tet4	142	267	191	219	
829	Tet4	131	267	142	219	
830	Tet4	131	267	190	220	
831	Tet4	118	131	267	142	
832	Tet4	118	267	131	220	
833	Tet4	131	190	267	219	
834	Tet4	132	142	267	191	
835	Tet4	132	191	267	213	
836	Tet4	118	213	267	220	
837	Tet4	190	220	267	260	
838	Tet4	118	267	132	142	
839	Tet4	118	132	267	213	
840	Tet4	188	218	268	222	
841	Tet4	187	268	221	227	
842	Tet4	187	268	219	226	
843	Tet4	187	190	268	227	
844	Tet4	187	268	190	219	
845	Tet4	183	234	269	235	
846	Tet4	233	269	245	246	
847	Tet4	233	241	269	246	
848	Tet4	241	269	246	247	
849	Tet4	228	246	269	247	
850	Tet4	235	243	269	250	
851	Tet4	183	235	269	250	
852	Tet4	183	269	234	236	
853	Tet4	234	236	269	247	
854	Tet4	228	269	236	247	
855	Tet4	233	245	269	258	
856	Tet4	233	269	243	258	
857	Tet4	243	269	250	258	
858	Tet4	232	237	270	239	
859	Tet4	178	232	270	239	
860	Tet4	237	270	239	242	
861	Tet4	230	270	237	242	
862	Tet4	230	270	242	244	
863	Tet4	232	238	270	259	
864	Tet4	232	270	237	259	
865	Tet4	232	270	238	240	
866	Tet4	178	270	232	240	
867	Tet4	231	238	270	241	
868	Tet4	231	241	270	244	
869	Tet4	230	237	270	259	
870	Tet4	179	230	270	259	
871	Tet4	179	270	238	259	
872	Tet4	179	270	231	238	
873	Tet4	179	270	230	231	
